State,District,Monument Name,Type,Category,Latitude,Longitude,TouristRating,Description,History,ImageLink
Telangana,Yadadri Bhuvanagiri,Yadadri Bhuvanagiri Heritage Site 3,Monument,Mixed,19.0798,79.0886,4.0,Important site 3 in Yadadri Bhuvanagiri,Historical/cultural importance in Yadadri Bhuvanagiri,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Yadadri Bhuvanagiri,Yadadri Bhuvanagiri Heritage Site 4,Monument,Mixed,16.3354,78.1109,4.5,Important site 4 in Yadadri Bhuvanagiri,Historical/cultural importance in Yadadri Bhuvanagiri,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Yadadri Bhuvanagiri,Yadadri Bhuvanagiri Heritage Site 5,Monument,Mixed,17.6999,78.3911,4.7,Important site 5 in Yadadri Bhuvanagiri,Historical/cultural importance in Yadadri Bhuvanagiri,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg


State,District,Monument Name,Type,Category,Latitude,Longitude,TouristRating,Description,History,ImageLink
Tripura,Dhalai,Dhalai Heritage Site 1,Monument,Mixed,22.9063,92.1412,3.8,Important site 1 in Dhalai,Historical/cultural importance in Dhalai,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Dhalai,Dhalai Heritage Site 2,Monument,Mixed,24.4772,92.4849,3.9,Important site 2 in Dhalai,Historical/cultural importance in Dhalai,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Dhalai,Dhalai Heritage Site 3,Monument,Mixed,24.3834,92.2899,3.6,Important site 3 in Dhalai,Historical/cultural importance in Dhalai,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Dhalai,Dhalai Heritage Site 4,Monument,Mixed,23.2531,91.8658,4.2,Important site 4 in Dhalai,Historical/cultural importance in Dhalai,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Dhalai,Dhalai Heritage Site 5,Monument,Mixed,22.9475,91.3256,4.2,Important site 5 in Dhalai,Historical/cultural importance in Dhalai,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Gomati,Gomati Heritage Site 1,Monument,Mixed,22.6815,92.1751,3.6,Important site 1 in Gomati,Historical/cultural importance in Gomati,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Gomati,Gomati Heritage Site 2,Monument,Mixed,22.8346,91.0744,4.7,Important site 2 in Gomati,Historical/cultural importance in Gomati,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Gomati,Gomati Heritage Site 3,Monument,Mixed,22.9645,91.1205,4.8,Important site 3 in Gomati,Historical/cultural importance in Gomati,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Gomati,Gomati Heritage Site 4,Monument,Mixed,22.5927,92.2848,3.7,Important site 4 in Gomati,Historical/cultural importance in Gomati,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Gomati,Gomati Heritage Site 5,Monument,Mixed,23.5827,91.4761,4.5,Important site 5 in Gomati,Historical/cultural importance in Gomati,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Khowai,Khowai Heritage Site 1,Monument,Mixed,23.8056,92.2597,4.2,Important site 1 in Khowai,Historical/cultural importance in Khowai,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Khowai,Khowai Heritage Site 2,Monument,Mixed,23.3923,92.2804,4.1,Important site 2 in Khowai,Historical/cultural importance in Khowai,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Khowai,Khowai Heritage Site 3,Monument,Mixed,23.7385,92.3259,3.6,Important site 3 in Khowai,Historical/cultural importance in Khowai,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Khowai,Khowai Heritage Site 4,Monument,Mixed,23.6375,91.6501,4.6,Important site 4 in Khowai,Historical/cultural importance in Khowai,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Khowai,Khowai Heritage Site 5,Monument,Mixed,24.4736,91.9284,4.8,Important site 5 in Khowai,Historical/cultural importance in Khowai,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,North Tripura,North Tripura Heritage Site 1,Monument,Mixed,24.4214,91.7265,4.0,Important site 1 in North Tripura,Historical/cultural importance in North Tripura,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,North Tripura,North Tripura Heritage Site 2,Monument,Mixed,24.434,91.2885,5.0,Important site 2 in North Tripura,Historical/cultural importance in North Tripura,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,North Tripura,North Tripura Heritage Site 3,Monument,Mixed,23.8897,91.2413,4.3,Important site 3 in North Tripura,Historical/cultural importance in North Tripura,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,North Tripura,North Tripura Heritage Site 4,Monument,Mixed,23.2698,92.0019,4.0,Important site 4 in North Tripura,Historical/cultural importance in North Tripura,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,North Tripura,North Tripura Heritage Site 5,Monument,Mixed,23.2207,92.2413,4.5,Important site 5 in North Tripura,Historical/cultural importance in North Tripura,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Sepahijala,Sepahijala Heritage Site 1,Monument,Mixed,23.3203,92.1638,4.7,Important site 1 in Sepahijala,Historical/cultural importance in Sepahijala,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Sepahijala,Sepahijala Heritage Site 2,Monument,Mixed,22.8106,91.7723,4.4,Important site 2 in Sepahijala,Historical/cultural importance in Sepahijala,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Sepahijala,Sepahijala Heritage Site 3,Monument,Mixed,23.8407,91.7568,4.6,Important site 3 in Sepahijala,Historical/cultural importance in Sepahijala,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Sepahijala,Sepahijala Heritage Site 4,Monument,Mixed,23.1819,92.4756,4.8,Important site 4 in Sepahijala,Historical/cultural importance in Sepahijala,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Sepahijala,Sepahijala Heritage Site 5,Monument,Mixed,22.6355,91.1063,4.8,Important site 5 in Sepahijala,Historical/cultural importance in Sepahijala,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,South Tripura,South Tripura Heritage Site 1,Monument,Mixed,23.2397,92.4301,4.9,Important site 1 in South Tripura,Historical/cultural importance in South Tripura,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,South Tripura,South Tripura Heritage Site 2,Monument,Mixed,23.6779,91.8642,4.2,Important site 2 in South Tripura,Historical/cultural importance in South Tripura,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,South Tripura,South Tripura Heritage Site 3,Monument,Mixed,22.8094,92.1818,3.6,Important site 3 in South Tripura,Historical/cultural importance in South Tripura,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,South Tripura,South Tripura Heritage Site 4,Monument,Mixed,22.783,92.227,3.9,Important site 4 in South Tripura,Historical/cultural importance in South Tripura,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,South Tripura,South Tripura Heritage Site 5,Monument,Mixed,23.2202,91.7369,4.8,Important site 5 in South Tripura,Historical/cultural importance in South Tripura,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Unakoti,Unakoti Heritage Site 1,Monument,Mixed,22.9585,92.0026,3.8,Important site 1 in Unakoti,Historical/cultural importance in Unakoti,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Unakoti,Unakoti Heritage Site 2,Monument,Mixed,23.1956,91.9455,4.2,Important site 2 in Unakoti,Historical/cultural importance in Unakoti,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Unakoti,Unakoti Heritage Site 3,Monument,Mixed,24.2121,91.7129,4.3,Important site 3 in Unakoti,Historical/cultural importance in Unakoti,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Unakoti,Unakoti Heritage Site 4,Monument,Mixed,24.2478,91.8303,3.7,Important site 4 in Unakoti,Historical/cultural importance in Unakoti,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,Unakoti,Unakoti Heritage Site 5,Monument,Mixed,23.4277,92.4893,4.9,Important site 5 in Unakoti,Historical/cultural importance in Unakoti,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,West Tripura,West Tripura Heritage Site 1,Monument,Mixed,22.5925,91.5917,4.5,Important site 1 in West Tripura,Historical/cultural importance in West Tripura,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,West Tripura,West Tripura Heritage Site 2,Monument,Mixed,24.3526,92.1731,5.0,Important site 2 in West Tripura,Historical/cultural importance in West Tripura,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,West Tripura,West Tripura Heritage Site 3,Monument,Mixed,23.881,91.3028,3.6,Important site 3 in West Tripura,Historical/cultural importance in West Tripura,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,West Tripura,West Tripura Heritage Site 4,Monument,Mixed,24.0535,91.3617,3.9,Important site 4 in West Tripura,Historical/cultural importance in West Tripura,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Tripura,West Tripura,West Tripura Heritage Site 5,Monument,Mixed,22.5364,92.1412,3.7,Important site 5 in West Tripura,Historical/cultural importance in West Tripura,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg


State,District,Monument Name,Type,Category,Latitude,Longitude,TouristRating,Description,History,ImageLink
Uttar Pradesh,Agra,Agra Heritage Site 1,Monument,Mixed,27.9766,78.6502,4.4,Important site 1 in Agra,Historical/cultural importance in Agra,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Agra,Agra Heritage Site 2,Monument,Mixed,26.9123,78.5905,3.5,Important site 2 in Agra,Historical/cultural importance in Agra,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Agra,Agra Heritage Site 3,Monument,Mixed,27.828,80.6175,4.6,Important site 3 in Agra,Historical/cultural importance in Agra,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Agra,Agra Heritage Site 4,Monument,Mixed,28.5224,81.7569,3.8,Important site 4 in Agra,Historical/cultural importance in Agra,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Agra,Agra Heritage Site 5,Monument,Mixed,26.2599,78.2755,4.5,Important site 5 in Agra,Historical/cultural importance in Agra,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Aligarh,Aligarh Heritage Site 1,Monument,Mixed,25.5724,78.7041,3.6,Important site 1 in Aligarh,Historical/cultural importance in Aligarh,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Aligarh,Aligarh Heritage Site 2,Monument,Mixed,28.4039,78.9502,4.3,Important site 2 in Aligarh,Historical/cultural importance in Aligarh,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Aligarh,Aligarh Heritage Site 3,Monument,Mixed,27.7338,81.2081,4.6,Important site 3 in Aligarh,Historical/cultural importance in Aligarh,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Aligarh,Aligarh Heritage Site 4,Monument,Mixed,29.874,83.9731,5.0,Important site 4 in Aligarh,Historical/cultural importance in Aligarh,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Aligarh,Aligarh Heritage Site 5,Monument,Mixed,30.2388,83.1286,3.6,Important site 5 in Aligarh,Historical/cultural importance in Aligarh,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Ambedkar Nagar,Ambedkar Nagar Heritage Site 1,Monument,Mixed,26.0183,77.6038,3.8,Important site 1 in Ambedkar Nagar,Historical/cultural importance in Ambedkar Nagar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Ambedkar Nagar,Ambedkar Nagar Heritage Site 2,Monument,Mixed,24.8538,79.847,3.9,Important site 2 in Ambedkar Nagar,Historical/cultural importance in Ambedkar Nagar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Ambedkar Nagar,Ambedkar Nagar Heritage Site 3,Monument,Mixed,26.9206,83.8451,4.9,Important site 3 in Ambedkar Nagar,Historical/cultural importance in Ambedkar Nagar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Ambedkar Nagar,Ambedkar Nagar Heritage Site 4,Monument,Mixed,24.4761,79.4002,3.8,Important site 4 in Ambedkar Nagar,Historical/cultural importance in Ambedkar Nagar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Ambedkar Nagar,Ambedkar Nagar Heritage Site 5,Monument,Mixed,29.0238,83.0919,4.2,Important site 5 in Ambedkar Nagar,Historical/cultural importance in Ambedkar Nagar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Amethi,Amethi Heritage Site 1,Monument,Mixed,29.0576,80.0113,4.7,Important site 1 in Amethi,Historical/cultural importance in Amethi,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Amethi,Amethi Heritage Site 2,Monument,Mixed,28.5389,77.9596,4.3,Important site 2 in Amethi,Historical/cultural importance in Amethi,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Amethi,Amethi Heritage Site 3,Monument,Mixed,27.5604,80.4166,4.1,Important site 3 in Amethi,Historical/cultural importance in Amethi,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Amethi,Amethi Heritage Site 4,Monument,Mixed,24.7248,83.6498,4.4,Important site 4 in Amethi,Historical/cultural importance in Amethi,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Amethi,Amethi Heritage Site 5,Monument,Mixed,28.857,81.3233,4.5,Important site 5 in Amethi,Historical/cultural importance in Amethi,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Amroha,Amroha Heritage Site 1,Monument,Mixed,29.9246,82.537,4.8,Important site 1 in Amroha,Historical/cultural importance in Amroha,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Amroha,Amroha Heritage Site 2,Monument,Mixed,27.4903,77.981,4.0,Important site 2 in Amroha,Historical/cultural importance in Amroha,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Amroha,Amroha Heritage Site 3,Monument,Mixed,27.6969,82.4175,3.6,Important site 3 in Amroha,Historical/cultural importance in Amroha,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Amroha,Amroha Heritage Site 4,Monument,Mixed,29.8277,82.0819,4.2,Important site 4 in Amroha,Historical/cultural importance in Amroha,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Amroha,Amroha Heritage Site 5,Monument,Mixed,25.8557,77.7823,4.8,Important site 5 in Amroha,Historical/cultural importance in Amroha,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Auraiya,Auraiya Heritage Site 1,Monument,Mixed,29.2669,83.8426,3.5,Important site 1 in Auraiya,Historical/cultural importance in Auraiya,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Auraiya,Auraiya Heritage Site 2,Monument,Mixed,24.1584,83.5853,3.9,Important site 2 in Auraiya,Historical/cultural importance in Auraiya,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Auraiya,Auraiya Heritage Site 3,Monument,Mixed,25.5308,83.1817,4.9,Important site 3 in Auraiya,Historical/cultural importance in Auraiya,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Auraiya,Auraiya Heritage Site 4,Monument,Mixed,27.6883,78.6831,4.5,Important site 4 in Auraiya,Historical/cultural importance in Auraiya,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Auraiya,Auraiya Heritage Site 5,Monument,Mixed,24.8907,81.6204,4.5,Important site 5 in Auraiya,Historical/cultural importance in Auraiya,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Ayodhya,Ayodhya Heritage Site 1,Monument,Mixed,30.223,83.2378,4.4,Important site 1 in Ayodhya,Historical/cultural importance in Ayodhya,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Ayodhya,Ayodhya Heritage Site 2,Monument,Mixed,30.0747,78.5703,3.6,Important site 2 in Ayodhya,Historical/cultural importance in Ayodhya,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Ayodhya,Ayodhya Heritage Site 3,Monument,Mixed,25.9681,77.433,3.7,Important site 3 in Ayodhya,Historical/cultural importance in Ayodhya,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Ayodhya,Ayodhya Heritage Site 4,Monument,Mixed,28.3467,82.6112,4.9,Important site 4 in Ayodhya,Historical/cultural importance in Ayodhya,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Ayodhya,Ayodhya Heritage Site 5,Monument,Mixed,29.1813,79.2096,4.7,Important site 5 in Ayodhya,Historical/cultural importance in Ayodhya,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Azamgarh,Azamgarh Heritage Site 1,Monument,Mixed,27.6678,83.8928,4.2,Important site 1 in Azamgarh,Historical/cultural importance in Azamgarh,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Uttar Pradesh,Azamgarh,Azamgarh Heritage Site 2,Monument,Mixed,29.5814,79.0966,4.5,Important site 2 in Azamgarh,Historical/cultural importance in Azamgarh,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
